48.8857931052, 2.2925823141;PORTE DE CHAMPERRET;RATP;M3
48.819876221, 2.36453195175;PORTE DE CHOISY;RATP;M7,T3A
48.8754744567, 2.3988675939;TELEGRAPHE;RATP;M11
48.8347851581, 2.40538321063;PORTE DOREE;RATP;M8,T3A
48.8318256496, 2.31412232347;PLAISANCE;RATP;M13
48.8666826802, 2.36154153207;TEMPLE;RATP;M3
48.9149497564, 2.40440908743;FORT D'AUBERVILLIERS;RATP;M7
48.8270854489, 2.27941168205;CORENTIN-CELTON;RATP;M12
48.8785656258, 2.36216007192;CHATEAU-LANDON;RATP;M7
48.8427467798, 2.29191241332;FELIX FAURE;RATP;M8
48.831129548, 2.34351165775;GLACIERE;RATP;M6
48.8447947646, 2.29395196364;COMMERCE;RATP;M8
48.8549363766, 2.34732131573;CITE;RATP;M4
48.8450581723, 2.26174512496;MICHEL-ANGE-MOLITOR;RATP;M9,M10
48.8478956502, 2.26408203075;MICHEL-ANGE-AUTEUIL;RATP;M9,M10
48.8358634842, 2.35258892564;LES GOBELINS;RATP;M7
48.8798501425, 2.35745934659;GARE DU NORD;RATP,SNCF;M5,M4,LIGNE K,RER B,RER D,LIGNE H
48.8852161821, 2.37966307748;LAUMIERE;RATP;M5
48.8647940658, 2.29416201811;IENA;RATP;M9
48.827270836, 2.36803264776;OLYMPIADES;RATP;M14
48.8574537227, 2.38071878586;VOLTAIRE (LEON BLUM);RATP;M9
48.8264260109, 2.35724565076;TOLBIAC;RATP;M7
48.8488163725, 2.32125786291;VANEAU;RATP;M10
48.9555044771, 2.2955916949;EPINAY-ORGEMONT;RATP;T8
48.9334498408, 2.30708965353;GARE DE GENNEVILLIERS;RATP;T1
48.9357480421, 2.33910838701;L ILE-SAINT-DENIS;RATP;T1
48.8765687753, 2.40703492196;PORTE DES LILAS;RATP;T3B,M11,M3bis
48.9108025897, 2.23398860143;JACQUELINE AURIOL;RATP;T2
48.8347500104, 2.27124150094;HENRI FARMANN;RATP;T2
48.9140476807, 2.22957161329;VICTOR BASCH;RATP;T2
48.9333553822, 2.29460298939;LE VILLAGE;RATP;T1
48.8677920986, 2.05076784532;SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;SNCF;LIGNE L
48.9394868108, 1.99960360966;VILLENNES-SUR-SEINE;SNCF;LIGNE J
48.0965027788, 2.77230261766;FERRIERES FONTENAY;SNCF;LIGNE R
48.0070317015, 2.74303831268;MONTARGIS;SNCF;LIGNE R
48.9441810651, 2.56644801697;VERT-GALANT;SNCF;RER B
48.3240522735, 3.13113953462;CHAMPIGNY-SUR-YONNE;SNCF;GL
49.0910096787, 1.47870360947;VERNON;SNCF;GL
48.9250943511, 1.44379093871;BUEIL;SNCF;GL
48.5104473928, 1.55777636925;JOUY;SNCF;GL
48.9545625628, 2.30230508203;GARE D'EPINAY SUR SEINE;SNCF;T11
49.2208070506, 1.90529906189;LIANCOURT-SAINT-PIERRE;SNCF;LIGNE J
49.2138563248, 2.41736939105;SAINT-LEU D’ESSERENT;SNCF;LIGNE H
48.9919382203, 3.36492712887;CHEZY-SUR-MARNE;SNCF;LIGNE P
49.202693603, 1.92054770607;LA VILLETERTRE;SNCF;LIGNE J
49.2639441445, 2.46891411535;CREIL;SNCF;LIGNE H,RER D
48.9601628869, 2.36584210766;GARE DE PIERREFITTE STAINS;SNCF;T11
48.8523154274, 2.38937812792;RUE DES BOULETS;RATP;M9
48.8701642009, 2.35049797186;BONNE NOUVELLE;RATP;M8,M9
48.8856611127, 2.34254965326;FUNICULAIRE MONTMARTRE STATION HAUTE;RATP;FUNICULAIR
48.7296473558, 2.36001341286;AEROPORT D'ORLY - TERMINAL OUEST;RATP Dev;ORLYVAL
49.0134027057, 2.54195169681;TERMINAL 1;Transdev;CDGVAL
48.9319502424, 2.4962382812;AULNAY-SOUS-BOIS;SNCF;T4,LIGNE K,RER B
48.7549465264, 2.30098685572;ANTONY;RATP Dev,RATP;ORLYVAL,RER B
48.7964830828, 2.36826954143;VILLEJUIF-PAUL VAILLANT-COUTURIER;RATP;M7
48.8971438185, 2.50640824702;ALLEE DE LA TOUR RENDEZ-VOUS;SNCF;T4
48.829826379, 2.29566198282;GEORGES BRASSENS;RATP;T3A
48.8343581655, 2.2840072433;DESNOUETTES;RATP;T3A
48.8769498481, 2.39298396482;PLACE DES FETES;RATP;M7bis,M11
48.8585538264, 2.34223275937;PONT-NEUF (LA MONNAIE);RATP;M7
48.8646003734, 2.40803103708;PORTE DE BAGNOLET;RATP;M3,T3B
48.8772363191, 2.34929390248;POISSONNIERE;RATP;M7
48.8808212614, 2.37414715384;BOLIVAR;RATP;M7bis
48.895454673, 2.4253268888;BOBIGNY-PANTIN (RAYMOND QUENEAU);RATP;M5
48.8470195819, 2.29542047803;AVENUE EMILE ZOLA;RATP;M10
48.864766845, 2.3009910035;ALMA-MARCEAU;RATP;M9
48.8755940499, 2.28932258961;ARGENTINE;RATP;M1
48.8839585735, 2.33192659089;BLANCHE;RATP;M2
48.8281884763, 2.32716464961;ALESIA;RATP;M4
48.8515102782, 2.39830234427;AVRON;RATP;M2
48.8799957944, 2.39894666246;PRE SAINT-GERVAIS;RATP;M7bis
48.8379612135, 2.25712222985;PORTE DE SAINT-CLOUD;RATP;M9
48.8517620525, 2.3268225689;SEVRES-BABYLONE;RATP;M12,M10
48.8192233496, 2.35970521675;PORTE D'ITALIE;RATP;M7,T3A
48.8516722456, 2.33125629137;SAINT-SULPICE;RATP;M4
48.8585111299, 2.32315485584;SOLFERINO;RATP;M12
48.893941388, 2.34776550172;SIMPLON;RATP;M4
48.8195005099, 2.34580357984;STADE CHARLETY (PORTE DE GENTILLY);RATP;T3A
48.930934183, 2.51504966242;ROUGEMONT-CHANTELOUP;SNCF;T4
48.8682387849, 2.22141060398;SURESNES-LONGCHAMP;RATP;T2
48.8290105028, 2.22531285328;MUSEE DE SEVRES;RATP;T2
48.9191790277, 2.41383718232;MAURICE LACHATRE;RATP;T1
48.8191743291, 2.23859833779;MEUDON-SUR-SEINE;RATP;T2
48.8215089174, 2.33333983286;MONTSOURIS;RATP;T3A
48.9069318321, 2.43862449586;LIBERATION;RATP;T1
48.9004173041, 2.46546048136;PETIT NOISY;RATP;T1
48.8498504878, 2.22123268327;LES MILONS;RATP;T2
48.8608062913, 2.34110859163;LOUVRE-RIVOLI;RATP;M1
48.837117007, 2.40233316592;MICHEL BIZOT;RATP;M8
48.8871839469, 2.32577967481;LA FOURCHE;RATP;M13
48.8527251193, 2.40608916188;MARAICHERS;RATP;M9
48.8444086721, 2.39007511282;MONTGALLET;RATP;M8
48.8796347607, 2.32702220089;LIEGE;RATP;M13
48.9794479839, 2.29247712881;CHAMP DE COURSES D'ENGHIEN;SNCF;LIGNE H
48.9919254925, 2.07449946383;CONFLANS-FIN-D'OISE;SNCF;LIGNE J,LIGNE L,RER A
48.8046833562, 2.18863027784;CHAVILLE RIVE GAUCHE;SNCF;LIGNE N
48.5455953478, 3.28731284984;CHAMPBENOIST-POIGNY;SNCF;LIGNE P
48.9767478483, 2.39059365128;GARGES-SARCELLES;SNCF,RATP;RER D,T5
48.7637868096, 2.41138672494;CHOISY-LE-ROI;SNCF;RER C
48.9328961655, 2.30794323409;GENNEVILLIERS;SNCF;RER C
49.0693141355, 2.14169693141;CHAPONVAL;SNCF;LIGNE H
48.6484891117, 2.43533053155;GRAND-BOURG;SNCF;RER D
48.8125717163, 2.18825986001;CHAVILLE RIVE DROITE;SNCF;LIGNE L
48.7873902383, 2.04462198717;SAINT-QUENTIN-EN-YVELINES;SNCF;LIGNE N,LIGNE U,RER C
48.7956548214, 2.65038766708;ROISSY-EN-BRIE;SNCF;RER E
48.9705199221, 2.26392495979;SANNOIS;SNCF;LIGNE J
49.0247785479, 2.22272732081;TAVERNY;SNCF;LIGNE H
48.9344555451, 2.3456043782;SAINT-DENIS;SNCF;RER D,LIGNE H
49.1190226463, 2.39972485252;SEUGY;SNCF;LIGNE H
48.7813567204, 2.29764767917;SCEAUX;RATP;RER B
49.0339876363, 2.12826387392;SAINT-OUEN-L'AUMONE-LIESSE;SNCF;RER C,LIGNE H
48.9895025071, 1.70301613419;MANTES-LA-JOLIE;SNCF;LIGNE J,LIGNE N
48.909632934, 2.23968411711;LA GARENNE-COLOMBES;SNCF;LIGNE L
48.8680644232, 2.07671910268;L'ETANG-LA-VILLE;SNCF;LIGNE L
48.8979734463, 2.12211744747;LE VESINET-LE PECQ;RATP;RER A
48.8821891367, 2.7060141784;LAGNY-THORIGNY;SNCF;LIGNE P
48.9758587558, 2.64240630503;MITRY-CLAYE;SNCF;LIGNE K,RER B
48.6930965921, 1.85659206527;LE PERRAY;SNCF;LIGNE N
48.6283755508, 2.56958354824;LIEUSAINT-MOISSY;SNCF;RER D
48.3484160142, 2.03223977339;MONNERVILLE;SNCF;GL
48.8072466121, 2.0405192047;FONTENAY-LE-FLEURY;SNCF;LIGNE N
48.9663265448, 2.31658207116;LA BARRE-ORMESSON;SNCF;LIGNE H
48.7464523207, 2.72722937143;GRETZ-ARMAINVILLIERS;SNCF;RER E
48.78761468, 2.29249298056;FONTENAY-AUX-ROSES;RATP;RER B
48.743373402, 2.29639315754;FONTAINE-MICHALON;RATP;RER B
49.0454302542, 2.19708767832;FREPILLON;SNCF;LIGNE H
48.9843159621, 2.35340724587;GROSLAY;SNCF;LIGNE H
48.4936445785, 2.19458169917;ETRECHY;SNCF;RER C
48.6539697593, 2.39617681244;GRIGNY-CENTRE;SNCF;RER D
49.0662886977, 2.32292045583;MONTSOULT-MAFFLIERS;SNCF;LIGNE H
49.1382863753, 2.49017898542;ORRY-LA-VILLE-COYE;SNCF;RER D
48.8319161843, 1.94440175807;PLAISIR-GRIGNON;SNCF;LIGNE N
48.8882201628, 2.31373245152;PONT-CARDINET;SNCF;LIGNE L
48.8137984821, 3.04293826468;MOUROUX;SNCF;LIGNE P
48.9332654061, 2.04107228968;POISSY;SNCF;LIGNE J,RER A
48.5621248332, 3.01176932905;NANGIS;SNCF;LIGNE P
48.7418787057, 2.40290860737;ORLY VILLE;SNCF;RER C
48.5351397661, 2.54434895173;PONTHIERRY-PRINGY;SNCF;RER D
48.5871539054, 2.47349036636;MOULIN-GALANT;SNCF;RER D
48.9721416769, 1.84834880828;AUBERGENVILLE-ELISABETHVILLE;SNCF;LIGNE J
49.0496470052, 2.03429446048;CERGY-SAINT-CHRISTOPHE;SNCF;LIGNE L,RER A
48.7903330019, 2.26338916602;SOLEIL LEVANT;RATP;T6
48.7835009757, 2.23098355894;GEORGES MILLANDY;RATP;T6
48.7814043209, 2.20912922729;INOVEL PARC NORD;RATP;T6
48.7804547115, 2.19140991927;MAIRIE DE VELIZY;RATP;T6
48.9455555392, 2.34731292517;DELAUNAY-BELLEVILLE;RATP;T8
48.4344906129, 2.37667281716;BOUTIGNY-SUR-ESSONNE;SNCF;RER D
48.3416635419, 2.37881544334;BOIGNEVILLE;SNCF;RER D
48.4755230724, 2.69203325987;BOIS-LE-ROI;SNCF;LIGNE R
48.9706650483, 2.07773176593;ACHERES-VILLE;SNCF;RER A,LIGNE L
49.0704623634, 2.17530420995;AUVERS-SUR-OISE;SNCF;LIGNE H
48.8536480563, 2.27948706498;AVENUE DU PRESIDENT KENNEDY;SNCF;RER C
48.9057626571, 2.26996477919;BECON-LES-BRUYERES;SNCF;LIGNE L
49.0984002625, 2.36127055524;BELLOY-SAINT-MARTIN;SNCF;LIGNE H
49.0353113094, 2.21024652104;BESSANCOURT;SNCF;LIGNE H
48.9684962675, 2.19344286781;CORMEILLES-EN-PARISIS;SNCF;LIGNE J
48.5356206226, 1.99590198765;DOURDAN-LA-FORET;SNCF;RER C
49.0232063781, 2.36222298238;ECOUEN-EZANVILLE;SNCF;LIGNE H
48.5824855969, 2.22243331383;EGLY;SNCF;RER C
48.805770376, 2.61939577899;EMERAINVILLE-PONTAULT-COMBAULT;SNCF;RER E
48.6694837261, 2.3326229292;EPINAY-SUR-ORGE;SNCF;RER C
48.9633441128, 1.80909450877;EPONE-MEZIERES;SNCF;LIGNE N,LIGNE J
48.5645970265, 2.17097626506;BREUILLET-VILLAGE;SNCF;RER C
49.155189859, 2.32575400036;BRUYERES-SUR-OISE;SNCF;LIGNE H
49.0478762034, 2.01099976;CERGY LE HAUT;SNCF;LIGNE L,RER A
49.0364639807, 2.07953494;CERGY-PREFECTURE;SNCF;RER A,LIGNE L
48.9850047004, 2.25747415863;CERNAY;SNCF;LIGNE H,RER C
49.1360005646, 2.24267777678;CHAMPAGNE-SUR-OISE;SNCF;LIGNE H
48.4068056249, 2.79923356025;CHAMPAGNE-SUR-SEINE;SNCF;LIGNE R
48.7997288253, 2.18368410985;CHAVILLE-VELIZY;SNCF;RER C
48.874144083, 2.58333116078;CHELLES-GOURNAY;SNCF;LIGNE P,RER E
48.991391402, 2.66505986931;COMPANS;SNCF;LIGNE K
48.8437202616, 2.46370803804;FONTENAY-SOUS-BOIS;RATP;RER A
48.838282546, 2.18711070973;GARCHES-MARNES-LA-COQUETTE;SNCF;LIGNE L
48.9960988426, 2.25965561906;GROS-NOYER-SAINT-PRIX;SNCF;LIGNE H
48.9906512497, 2.26318262286;ERMONT-HALTE;SNCF;LIGNE H
48.7401815211, 2.23096112506;IGNY;SNCF;RER C
48.9984153932, 3.00795305575;ISLES-ARMENTIERES-CONGIS;SNCF;LIGNE P
48.8196744882, 2.25875976703;ISSY;SNCF;RER C
48.8301196393, 2.26368964874;ISSY-VAL DE SEINE;SNCF,RATP;RER C,T2
48.813989052, 2.39168697166;IVRY-SUR-SEINE;SNCF;RER C
48.764776013, 2.16394708588;JOUY-EN-JOSAS;SNCF;RER C
48.5655938628, 2.29092446985;MAROLLES-EN-HUREPOIX;SNCF;RER C
48.7347165868, 2.2734834644;MASSY-VERRIERES;SNCF,RATP;RER C,RER B
48.909305376, 1.85722753849;MAULE;SNCF;LIGNE N
48.5705968587, 2.43209853366;MENNECY;SNCF;RER D
49.0057625368, 1.90178197858;MEULAN-HARDRICOURT;SNCF;LIGNE J
48.3795261033, 2.9425234154;MONTEREAU;SNCF;LIGNE R
48.4849573772, 2.35185842142;LA FERTE-ALAIS;SNCF;RER D
48.6952641221, 2.15164203862;LA HACQUINIERE;RATP;RER B
48.7553892687, 1.94383520242;LA VERRIERE;SNCF;LIGNE U,LIGNE N
48.9307395712, 2.42579142691;LE BOURGET;SNCF;RER B
48.5387752566, 2.62552215507;LE MEE;SNCF;RER D
48.5738077927, 2.47946916961;LE PLESSIS-CHENET;SNCF;RER D
48.9926138816, 1.95547924753;LES CLAIRIERES-DE-VERNEUIL;SNCF;LIGNE J
48.9208728035, 2.31383538247;LES GRESILLONS;SNCF;RER C
48.7450721669, 2.4175209779;LES SAULES;SNCF;RER C
48.8231518558, 2.57983725527;LES YVRIS-NOISY-LE-GRAND;SNCF;RER E
49.1147839701, 2.21001986929;L'ISLE-ADAM-PARMAIN;SNCF;LIGNE H
48.8457430732, 2.33992799972;LUXEMBOURG;RATP;RER B
48.2677581099, 2.68564708994;NEMOURS-SAINT-PIERRE;SNCF;LIGNE R
48.938719239, 1.84051702968;NEZEL-AULNAY;SNCF;LIGNE N
48.8434916487, 2.6159524885;NOISIEL;RATP;RER A
48.6763813253, 2.3332494585;PETIT-VAUX;SNCF;RER C
48.3364817806, 2.73800161988;MONTIGNY-SUR-LOING;SNCF;LIGNE R
48.8607082299, 2.32562029875;MUSEE D'ORSAY;SNCF;RER C
48.6975056699, 2.1810544377;ORSAY-VILLE;RATP;RER B
48.8626624517, 2.30098996939;PONT DE L'ALMA;SNCF;RER C
49.0466457626, 2.09519506723;PONTOISE;SNCF;LIGNE H,RER C,LIGNE J
48.6358758622, 2.306833164;SAINT-MICHEL-SUR-ORGE;SNCF;RER C
48.9056549549, 2.32240040315;SAINT-OUEN;SNCF;RER C
48.702751043, 2.07124284902;SAINT-REMY-LES-CHEVREUSE;RATP;RER B
48.8002155781, 2.12904386873;VERSAILLES CHATEAU;SNCF;RER C
48.9377360625, 2.15708649785;SARTROUVILLE;SNCF;RER A,LIGNE L
48.595563838, 2.58394771106;SAVIGNY-LE-TEMPLE-NANDY;SNCF;RER D
48.9362801857, 2.53471497747;SEVRAN-LIVRY;SNCF;RER B
48.8941683862, 2.31559922055;PORTE-DE-CLICHY;SNCF;RER C
48.5555915569, 3.3028712226;PROVINS;SNCF;LIGNE P
48.8461029477, 2.2176210809;SAINT-CLOUD;SNCF;LIGNE L,LIGNE U
48.5291489659, 3.25536814867;SAINTE-COLOMBE-SEPTVEILLES;SNCF;LIGNE P
48.8946076284, 2.06993796545;SAINT-GERMAIN-BEL-AIR-FOURQUEUX;SNCF;LIGNE L
48.8062000248, 2.4727204038;SAINT-MAUR-CRETEIL;RATP;RER A
48.8153286196, 1.87750420433;VILLIERS-NEAUPHLE PONTCHARTRAIN;SNCF;LIGNE N
49.0071272463, 1.96355177166;VAUX-SUR-SEINE;SNCF;LIGNE J
48.9227111893, 2.40662275371;DANTON;RATP;T1
48.9363891471, 2.3636407022;CIMETIERE DE SAINT-DENIS;RATP;T1
48.9299710262, 2.38475886144;SIX ROUTES;RATP;T1
48.9219261433, 2.51644353517;L'ABBAYE;SNCF;T4
48.8925047614, 2.49938845729;LES COQUETIERS;SNCF;T4
48.8215175225, 2.25133615621;LES MOULINEAUX;RATP;T2
48.9160965041, 2.51506144619;LYCEE HENRI SELLIER;SNCF;T4
48.9047032038, 2.46997154361;PONT DE BONDY;RATP;T1
48.8247110179, 2.31882969127;JEAN MOULIN;RATP;T3A
48.9517087836, 2.32021652167;LES BEATUS;RATP;T8
48.9356057093, 2.33433291316;MAIRIE DE VILLENEUVE-LA-GARENNE;RATP;T1
48.9339320289, 2.3131326405;PARC DES CHANTERAINES;RATP;T1
48.9302142123, 2.28372255733;LES COURTILLES;RATP;T1
48.8255702286, 2.38116559196;AVENUE DE FRANCE;RATP;T3A
48.8850167892, 2.3967512888;BUTTE DU CHAPEAU ROUGE;RATP;T3B
48.9708834042, 2.36600388911;JACQUES PREVERT;RATP;T5
48.9658555744, 2.36357222397;ALCIDE D'ORBIGNY;RATP;T5
48.9635179464, 2.36025075865;MAIRIE DE PIERREFITTE;RATP;T5
48.7682217804, 2.36804152067;BRETAGNE;RATP;T7
48.8042049383, 2.2890572536;CENTRE DE CHATILLON;RATP;T6
49.0451694612, 2.32291784485;BOUFFEMONT-MOISSELLES;SNCF;LIGNE H
48.3326836438, 2.69248019059;BOURRON-MARLOTTE-GREZ;SNCF;LIGNE R
48.6067449526, 2.30205969425;BRETIGNY;SNCF;RER C
48.9142464743, 2.27159875039;BOIS-COLOMBES;SNCF;LIGNE J
48.3112962757, 2.00352500008;ANGERVILLE;SNCF;GL
48.8644617484, 2.27212062164;AVENUE HENRI MARTIN;SNCF;RER C
48.2295499366, 2.70393605431;BAGNEAUX-SUR-LOING;SNCF;LIGNE R
48.7933362962, 2.32220163367;BAGNEUX;RATP;RER B
48.5315019865, 2.37051849774;BALLANCOURT;SNCF;RER D
48.8826810476, 2.8543159251;COUILLY-SAINT-GERMAIN-QUINCY;SNCF;LIGNE P
48.8981188775, 2.24794284966;COURBEVOIE;SNCF;LIGNE L
49.0325740896, 2.69945308646;DAMMARTIN-JUILLY-SAINT-MARD;SNCF;LIGNE K
48.9327062187, 2.45476638277;DRANCY;SNCF;RER B
48.8449011387, 2.52592254657;BRY-SUR-MARNE;RATP;RER A
48.8365364329, 2.70898174226;BUSSY-SAINT-GEORGES;RATP;RER A
48.5649494957, 2.59455181601;CESSON;SNCF;RER D
48.5142458762, 2.21551781058;CHAMARANDE;SNCF;RER C
48.8069850716, 2.51030723712;CHAMPIGNY;RATP;RER A
48.9591640631, 3.02611129429;CHANGIS-SAINT-JEAN;SNCF;LIGNE P
49.1626705808, 1.93692863442;CHARS;SNCF;LIGNE J
48.8152299365, 2.34089113242;GENTILLY;RATP;RER B
48.6981969763, 2.13656671706;GIF-SUR-YVETTE;RATP;RER B
48.6857136264, 2.31762640497;GRAVIGNY-BALIZY;SNCF;RER C
48.9937134813, 2.23427639398;FRANCONVILLE-LE-PLESSIS-BOUCHARD;SNCF;LIGNE H,RER C
48.8104024644, 1.76505675656;GARANCIERES-LA QUEUE;SNCF;LIGNE N
48.8699501349, 2.78222672345;CHESSY - MARNE-LA-VALLEE;RATP;RER A
48.8750293419, 2.32671784022;HAUSSMANN-SAINT-LAZARE;SNCF;RER E
48.9030729142, 2.81024822073;ESBLY;SNCF;LIGNE P
48.6344790233, 2.45228989254;EVRY;SNCF;RER D
48.6260224281, 2.42873898735;EVRY-COURCOURONNES;SNCF;RER D
48.9203793748, 2.18535337629;HOUILLES-CARRIERES-SUR-SEINE;SNCF;RER A,LIGNE J,LIGNE L
48.8210388151, 2.46385679536;JOINVILLE-LE-PONT;RATP;RER A
48.6892154809, 2.38352086874;JUVISY;SNCF;RER D,RER C
48.7349392965, 2.86895583008;MARLES-EN-BRIE;SNCF;LIGNE P
48.9572688678, 2.87344818875;MEAUX;SNCF;LIGNE P
48.8148843142, 2.24091929487;MEUDON;SNCF;LIGNE N
48.8082965868, 2.33435430694;LAPLACE;RATP;RER B
48.8890765929, 2.51256682693;LE RAINCY-VILLEMOMBLE-MONTFERMEIL;SNCF;RER E
48.7825054355, 2.4095416551;LES ARDOINES;SNCF;RER C
48.9925919556, 1.91353050671;LES MUREAUX;SNCF;LIGNE J
48.7022393869, 2.29455774921;LONGJUMEAU;SNCF;RER C
48.513754591, 3.25003498258;LONGUEVILLE;SNCF;LIGNE P
48.7059689848, 2.21226237802;LOZERE;RATP;RER B
49.1171321315, 2.42010703417;LUZARCHES;SNCF;LIGNE H
48.7169462876, 2.24567251458;PALAISEAU;RATP;RER B
48.8393419374, 2.49418805536;NOGENT-LE-PERREUX;SNCF;RER E
48.8428848408, 2.58008591197;NOISY-CHAMPS;RATP;RER A
49.1234518541, 1.94933268165;SANTEUIL-LE-PERCHAY;SNCF;LIGNE J
48.7082378286, 2.46228224605;MONTGERON-CROSNE;SNCF;RER D
48.3785977679, 2.79930742793;MORET-VENEUX-LES-SABLONS;SNCF;LIGNE R
48.7894966796, 2.90738727037;MORTCERF;SNCF;LIGNE P
48.8309595286, 1.96002656025;PLAISIR-LES-CLAYES;SNCF;LIGNE N
48.8400337865, 2.33709643089;PORT ROYAL;RATP;RER B
48.9960068305, 2.36868456416;SARCELLES-SAINT-BRICE;SNCF;LIGNE H
48.676446657, 2.35248140105;SAVIGNY-SUR-ORGE;SNCF;RER C
48.9476075559, 2.52471638941;SEVRAN-BEAUDOTTES;SNCF;RER B
48.8717141912, 2.22102955043;SURESNES-MONT VALERIEN;SNCF;LIGNE L,LIGNE U
48.8294290153, 1.66901016137;TACOIGNIERES-RICHEBOURG;SNCF;LIGNE N
48.780237298, 2.28143059543;ROBINSON;RATP;RER B
48.8699124201, 2.48576114197;ROSNY-SOUS-BOIS;SNCF;RER E
48.7401954482, 2.35163319953;RUNGIS-LA FRATERNELLE;SNCF;RER C
48.5510919756, 2.12570727041;SAINT-CHERON;SNCF;RER C
48.8407450152, 2.2285369815;BOULOGNE-PONT DE SAINT CLOUD;RATP;M10
48.8321105601, 2.23863934858;BILLANCOURT;RATP;M9
48.892082786, 2.28500950275;ANATOLE FRANCE;RATP;M3
48.9037599302, 2.39228705964;AUBERVILLIERS-PANTIN (QUATRE CHEMINS);RATP;M7
48.8297905137, 2.35041487201;CORVISART;RATP;M6
48.7967407666, 2.44943317569;CRETEIL-L'ECHAT (HOPITAL MONDOR);RATP;M8
48.8579655912, 2.43555571569;CROIX DE CHAVAUX (JACQUES DUCLOS);RATP;M9
48.8395496456, 2.39570328944;DAUMESNIL;RATP;M6,M8
48.8758906819, 2.34412603046;CADET;RATP;M7
48.8466568513, 2.35162325638;CARDINAL-LEMOINE;RATP;M10
48.8873749106, 2.3496940822;CHATEAU ROUGE;RATP;M4
48.8776101874, 2.37081139531;COLONEL FABIEN;RATP;M2
48.8386316462, 2.32249174982;GAITE;RATP;M13
48.8653353173, 2.41669727286;GALLIENI (PARC DE BAGNOLET);RATP;M3
48.8912285932, 2.40235214254;HOCHE;RATP;M5
48.8574779825, 2.35157756299;HOTEL DE VILLE;RATP;M1,M11
48.8501778619, 2.38409221007;FAIDHERBE-CHALIGNY;RATP;M8
48.87080998, 2.36102746692;JACQUES BONSERGENT;RATP;M5
48.8924395905, 2.34465700413;JULES JOFFRIN;RATP;M12
48.8716497691, 2.29352429034;KLEBER;RATP;M6
48.8471310082, 2.27276375332;MIRABEAU;RATP;M10
48.8577254129, 2.31056596095;LA TOUR MAUBOURG;RATP;M8
48.8101299573, 2.36226338713;LE KREMLIN-BICETRE;RATP;M7
48.8811915206, 2.27168672105;LES SABLONS (JARDIN D'ACCLIMATATION);RATP;M1
48.8530167679, 2.33550205309;MABILLON;RATP;M10
48.9033300946, 2.30592414987;MAIRIE DE CLICHY;RATP;M13
48.8241050307, 2.27304152514;MAIRIE D'ISSY;RATP;M12
48.8450615799, 2.40128901983;PICPUS;RATP;M6
48.8760262116, 2.33788648907;NOTRE-DAME-DE-LORETTE;RATP;M12
48.8978210671, 2.27980958669;PONT DE LEVALLOIS-BECON;RATP;M3
48.846878238, 2.32679278504;SAINT-PLACIDE;RATP;M4
48.8554850504, 2.27010913894;RANELAGH;RATP;M9
48.888267617, 2.37420401204;RIQUET;RATP;M7
48.8822269008, 2.32127492677;ROME;RATP;M2
48.8555509402, 2.32571242217;RUE DU BAC;RATP;M12
48.9458456578, 2.36454176349;SAINT-DENIS-UNIVERSITE;RATP;M13
48.8514417056, 2.3144081215;SAINT-FRANCOIS-XAVIER;RATP;M13
48.8329008165, 2.33713519061;SAINT-JACQUES;RATP;M6
48.9231037797, 2.28627957753;LES AGNETTES-ASNIERES-GENNEVILLIERS;RATP;M13
49.008978461, 2.54483189792;PARC PR;Transdev;CDGVAL
48.8259205461, 2.31338008738;DIDOT;RATP;T3A
48.9177837253, 2.41769109334;DRANCY-AVENIR;RATP;T1
48.9335864037, 2.37108317162;HOPITAL DELAFONTAINE;RATP;T1
48.9065365591, 2.44399233455;HOTEL DE VILLE - MAISON DE LA CULTURE;RATP;T1
48.8247670255, 2.26053991367;JACQUES-HENRI LARTIGUE;RATP;T2
48.9078125468, 2.45435282652;JEAN ROSTAND;RATP;T1
48.8431243999, 2.22185149475;PARC DE SAINT-CLOUD;RATP;T2
48.8316965931, 2.28147044408;PORTE D'ISSY;RATP;T2
48.9375098964, 2.35040001854;THEATRE GERARD PHILIPE;RATP;T1
48.9499377357, 2.32883217135;LES MOBILES;RATP;T8
48.9531682468, 2.31540361211;ROSE BERTIN;RATP;T8
48.9349758267, 2.32679331227;LA NOUE;RATP;T1
48.9346085677, 2.32149519817;CHEMIN DES RENIERS;RATP;T1
48.8398410732, 2.4088668504;MONTEMPOIVRE;RATP;T3A
49.0155849755, 2.2424791085;SAINT-LEU-LA-FORET;SNCF;LIGNE H
48.8533357965, 2.34603498444;SAINT-MICHEL NOTRE DAME;RATP,SNCF;RER B,RER C
48.8232666341, 2.54267979538;VILLIERS-SUR-MARNE-PLESSIS-TREVISE;SNCF;RER E
48.8054930337, 2.16852039287;VIROFLAY RIVE DROITE;SNCF,RATP;LIGNE L,T6
48.8002093984, 2.40271281854;VITRY-SUR-SEINE;SNCF;RER C
48.8366433171, 2.15269740029;VAUCRESSON;SNCF;LIGNE L
48.6443736249, 2.82516993433;VERNEUIL-L'ETANG;SNCF;LIGNE P
48.7394872073, 2.75882454867;TOURNAN;SNCF;LIGNE P,RER E
48.9081654152, 2.5170254953;GARGAN;SNCF;T4
48.8208733552, 2.35093287806;POTERNE DES PEUPLIERS;RATP;T3A
48.9243751434, 2.40207341436;STADE GEO ANDRE;RATP;T1
